element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,18.656250,36.234375,35.670458,0.500000,0.500000,10.257104,16.785748,12.059314,10.214835,16.804296,11.985771,2.704904,143.656250,0.001465,0.001465,0.001465,0.001465
96,48.180556,87.965278,92.068334,0.375000,0.750000,39.561777,64.284856,48.547046,39.497290,64.402958,49.185379,3.169561,124.711806,0.005859,0.005859,0.002930,0.008789
153,67.626362,140.385621,138.383375,0.298828,0.597656,61.600537,91.346908,74.064806,62.379202,90.437613,73.805294,3.617813,155.862745,0.011719,0.011719,0.005859,0.017578
409,159.246536,255.603504,344.429250,0.399414,0.798828,158.429842,232.476619,196.885765,160.765331,235.263381,195.599812,3.029770,340.601467,0.023438,0.023438,0.011719,0.035156
614,183.066504,351.689468,509.344375,0.299805,0.599609,184.043956,170.210117,184.396937,183.944738,170.273585,180.976235,3.542652,389.295874,0.046875,0.046875,0.023438,0.070312
819,256.919007,382.046195,671.814916,0.399902,0.799805,266.184685,233.816565,251.787067,266.546085,236.078542,253.665554,3.004634,584.282865,0.046875,0.046875,0.023438,0.070312
1228,265.704126,525.233170,1000.435125,0.299805,0.599609,285.931029,361.582825,322.737263,285.112521,363.624827,321.897713,3.531236,573.222041,0.093750,0.093750,0.046875,0.140625
1638,388.274013,578.669719,1332.032291,0.399902,0.799805,434.920719,464.133363,447.240196,436.106294,460.003692,449.893962,3.014937,850.554742,0.093750,0.093750,0.046875,0.140625
2457,820.659883,1770.652422,1987.958959,0.299927,0.599854,941.630777,1395.227829,1169.060565,939.956354,1392.884158,1171.164773,3.537771,1803.933252,0.187500,0.187500,0.093750,0.281250
3276,1086.362536,1750.040242,2643.979416,0.399902,0.799805,1261.295521,0.000000,0.000000,1256.068344,0.000000,0.000000,3.072669,792.179589,0.187500,0.187500,0.093750,0.281250
4915,751.715226,2357.221397,2070.986708,0.299988,0.599976,851.251685,0.000000,0.000000,0.000000,0.000000,0.000000,3.602864,0.000000,0.375000,0.375000,0.187500,0.562500
6553,1050.479399,2217.814767,2851.931667,0.399963,0.000000,1171.305185,0.000000,0.000000,0.000000,0.000000,0.000000,2.986645,0.000000,0.375000,0.375000,0.000000,0.000000
9830,3426.952628,6953.999932,2143.029125,0.299988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.506944,0.000000,0.750000,0.750000,0.000000,0.000000
13107,4582.782839,7264.964955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.003595,0.000000,0.000000,0.000000,0.000000,0.000000
