element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,6.515625,26.468750,10.549250,0.500000,0.500000,1.533054,1.637487,1.537785,1.540492,1.647946,1.560654,2.358365,156.677083,0.000000,0.000000,0.000000,0.000000
96,5.501736,22.784722,12.037958,0.750000,0.750000,1.499052,1.723937,1.665417,1.518135,1.728371,1.667494,2.351932,13.166667,0.000000,0.000000,0.000000,0.000000
153,4.676471,21.876906,10.774875,0.597656,0.597656,1.550721,1.560727,1.509050,1.537244,1.568663,1.507531,2.346370,9.712418,0.000000,0.000000,0.000000,0.000000
409,4.125917,13.786879,8.368959,0.399414,0.798828,1.465550,1.528258,1.473800,1.566627,1.805754,1.701592,2.385288,19.391198,0.000000,0.000000,0.000000,0.000000
614,5.394951,17.406352,10.567625,0.599609,0.599609,1.562412,1.655652,1.624781,1.550248,1.626602,1.624754,2.435057,8.776873,0.000000,0.000000,0.000000,0.000000
819,3.696581,14.202483,8.238667,0.399902,0.799805,1.570223,1.545600,1.474894,1.598373,1.870504,1.759548,2.342877,94.729345,0.000000,0.000000,0.000000,0.000000
1228,4.727877,16.931325,10.517000,0.599609,0.599609,1.494085,1.586573,1.784515,1.558808,1.680873,1.649683,2.508795,9.036916,0.000000,0.000000,0.000000,0.000000
1638,4.693223,13.499084,8.403250,0.399902,0.799805,1.555112,1.497567,1.634440,1.681777,1.912519,1.737583,2.489169,28.227310,0.000000,0.000000,0.000000,0.000000
2457,6.509293,19.804572,11.314625,0.599854,0.599854,1.722265,1.721215,1.786669,1.663973,1.728379,1.818652,2.531219,9.134853,0.000000,0.000000,0.000000,0.000000
3276,5.602666,18.433761,8.936375,0.399902,0.799805,1.762156,1.574496,1.717125,1.801990,2.019515,1.914283,2.479353,26.302300,0.000000,0.000000,0.000000,0.000000
4915,5.870668,21.066463,11.735500,0.599976,0.599976,1.765090,2.272862,1.747817,1.821210,2.753704,1.809702,2.586228,8.853238,0.000000,0.000000,0.000000,0.000000
6553,5.437510,20.003535,9.187750,0.399963,0.799927,2.117569,3.569148,1.920590,3.075619,2.228096,2.496321,2.610014,22.888194,0.000000,0.000000,0.000000,0.000000
9830,8.210427,27.953001,11.981583,0.599976,0.599976,2.757248,4.980152,9.384029,4.376971,5.147746,7.351502,2.614406,11.492574,0.000000,0.000000,0.000000,0.000000
13107,8.007273,21.962399,9.295458,0.399994,0.799988,3.743958,5.517771,6.386721,8.251629,6.687123,8.579310,2.744826,26.762595,0.000000,0.000000,0.000000,0.000000
19660,9.685843,32.058893,12.593875,0.599976,0.599976,5.664467,7.684838,10.326538,5.919456,7.145094,10.384371,2.620850,11.167616,0.000000,0.000000,0.000000,0.000000
26214,10.974041,26.310152,10.166834,0.399994,0.799988,6.075981,6.465979,10.459038,8.508669,7.556287,12.018173,2.680730,28.935976,0.000000,0.000000,0.000000,0.000000
39321,11.083272,28.370303,12.939708,0.599991,0.599991,7.313904,8.359894,12.755975,7.515735,8.679163,13.093860,2.642484,11.837042,0.000000,0.000000,0.000000,0.000000
52428,9.231044,29.532959,9.942208,0.399994,0.799988,5.162675,6.859863,10.836604,9.680863,10.010842,14.518098,2.770918,29.807813,0.000000,0.000000,0.000000,0.000000
78643,9.102847,25.515356,13.115292,0.599998,0.599998,5.343927,7.990019,12.067312,5.528871,8.032544,12.136858,2.612154,10.430045,0.000000,0.000000,0.000000,0.000000
104857,8.834785,23.738148,12.411792,0.399998,0.799995,4.266254,6.995290,11.499104,6.917240,7.969754,13.640460,2.778277,26.245134,0.000000,0.000000,0.000000,0.000000
