element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,4.989583,29.947917,14.223708,0.507937,0.507937,2.241029,1.622950,1.863437,2.210356,1.621183,1.882581,3.867925,6.947917,0.001030,0.001030,0.001030,0.001030
96,5.786458,19.531250,23.059541,0.755906,0.755906,2.589106,1.821312,2.049848,2.654665,1.840350,1.989479,2.830045,13.888889,0.002068,0.002068,0.002068,0.002068
153,5.356209,26.733115,15.987791,0.600000,0.600000,2.621783,2.145958,2.123446,2.621329,2.156071,2.130098,3.363497,5.718954,0.004143,0.004143,0.004143,0.004143
409,4.601467,15.943358,12.798208,0.800391,0.800391,2.445365,2.045296,2.060462,2.468767,2.031685,2.049583,2.857782,4.992665,0.008293,0.008293,0.008293,0.008293
614,4.682682,18.718512,15.967750,0.600196,0.600196,2.450531,1.832290,1.904983,2.454898,1.757102,1.919467,3.402532,4.636808,0.016594,0.016594,0.016594,0.016594
819,5.486162,15.813797,12.839084,0.800587,0.800587,2.640852,2.626336,2.477813,2.651906,2.598996,2.380142,2.977214,5.698006,0.016594,0.016594,0.016594,0.016594
1228,4.789902,16.965255,15.951000,0.599902,0.599902,2.496910,1.972225,1.956752,2.491571,1.995685,1.963423,3.428515,4.535559,0.033195,0.033195,0.033195,0.033195
1638,5.201770,14.660460,12.704042,0.800195,0.800195,2.891967,3.055733,2.454302,2.793006,3.395904,2.474644,2.869214,6.206756,0.033195,0.033195,0.033195,0.033195
2457,4.759531,16.704111,15.837584,0.600000,0.600000,2.522842,2.273581,1.988552,2.570027,2.493462,2.109531,3.664051,5.669651,0.066399,0.066399,0.066399,0.066399
3276,5.577127,16.678470,12.681500,0.800000,0.800000,3.025444,8.329150,5.167794,3.017569,5.247054,2.565338,3.093415,6.253358,0.066399,0.066399,0.066399,0.066399
4915,4.305154,16.252696,15.910917,0.600049,0.600049,2.484279,2.652579,5.872571,2.483765,2.595294,6.343127,3.671448,4.379993,0.132805,0.132805,0.132805,0.132805
6553,5.132280,19.509690,12.612750,0.800024,0.800024,2.983679,5.925338,7.967452,2.998173,8.667587,8.378048,3.054432,5.737474,0.132805,0.132805,0.132805,0.132805
9830,4.763615,18.045660,17.028625,0.600012,0.600012,2.539771,3.212681,7.511029,2.558917,3.230675,8.589202,4.571608,5.247542,0.265617,0.265617,0.265617,0.265617
13107,5.762417,21.853246,12.684625,0.800037,0.800037,3.304694,11.115638,12.988552,3.288971,11.111225,12.434175,3.180923,5.923476,0.265617,0.265617,0.265617,0.265617
19660,4.739954,18.407731,15.819792,0.599994,0.599994,2.546063,3.203933,8.969415,2.563450,3.165948,9.013002,4.438445,4.605392,0.531242,0.531242,0.531242,0.531242
26214,6.006116,19.069263,13.052208,0.800012,0.800012,3.375977,10.567933,13.402696,3.362977,10.559677,12.808606,3.174217,6.348923,0.531242,0.531242,0.531242,0.531242
39321,5.231691,20.889317,15.981875,0.600000,0.600000,2.664490,3.587456,9.203138,2.672177,3.577640,9.144958,4.761772,5.025593,1.062492,1.062492,1.062492,1.062492
52428,6.522971,19.315913,13.931125,0.800000,0.800000,3.653790,11.383585,14.019031,3.652225,11.329300,13.903765,3.406190,6.739935,1.062492,1.062492,1.062492,1.062492
78643,23.851633,45.286843,18.427625,0.600003,0.600003,26.301473,9.708308,22.936990,26.526815,9.579267,22.857915,3.153057,23.744254,2.124992,2.124992,2.124992,2.124992
104857,29.932038,45.651589,16.394667,0.800002,0.800002,33.135271,17.480785,29.077233,32.773933,17.580537,29.231710,2.798476,30.072174,2.124992,2.124992,2.124992,2.124992
157286,17.102338,41.254466,18.792041,0.600001,0.600001,19.540960,7.412106,19.054173,19.701642,7.379767,19.001771,3.669491,17.208565,4.249992,4.249992,4.249992,4.249992
209715,20.915091,38.019523,18.830750,0.800002,0.800002,24.445835,17.487929,25.229631,24.275827,17.652292,25.451023,2.984260,21.233976,4.249992,4.249992,4.249992,4.249992
314572,16.072191,35.217869,22.822125,0.600000,0.600000,21.611812,7.796879,20.900398,21.331379,7.766979,20.980214,4.006612,16.163277,8.499992,8.499992,8.499992,8.499992
419430,20.346264,35.044452,28.957667,0.800001,0.800001,26.216621,18.809129,27.898902,27.065275,18.793977,27.807356,2.871854,20.266957,8.499992,8.499992,8.499992,8.499992
629145,18.507988,35.288301,27.668502,0.600000,0.600000,26.066033,7.676656,24.108121,26.197415,7.661062,24.414821,4.082237,18.919504,16.999992,16.999992,16.999992,16.999992
838860,22.609255,35.447678,39.403451,0.800000,0.800000,32.837414,18.607383,32.144260,32.412250,18.485733,31.417269,2.920243,22.532051,16.999992,16.999992,16.999992,16.999992
1258291,15.931380,35.276733,29.831765,0.600000,0.600000,14.780354,5.856302,18.796585,14.784263,5.860425,18.848498,4.645268,15.984599,33.999992,33.999992,33.999992,33.999992
1677721,18.384798,32.919036,41.270668,0.800000,0.800000,20.101021,15.732946,26.822442,20.015844,15.691844,26.872998,3.424990,18.495766,33.999992,33.999992,33.999992,33.999992
2516582,20.282727,34.692119,40.713588,0.600000,0.600000,18.803906,6.878250,22.048777,18.341017,6.760550,21.712250,4.546310,20.697904,67.999992,67.999992,67.999992,67.999992
3355443,23.070762,34.260001,46.092815,0.800000,0.800000,24.014623,16.196598,30.532140,23.702215,16.185467,30.493154,3.297927,23.179258,67.999992,67.999992,67.999992,67.999992
5033164,15.752314,28.310799,40.503950,0.600000,0.600000,14.604283,6.970150,16.089469,14.622415,6.995217,16.075990,5.185924,16.140700,135.999992,135.999992,135.999992,135.999992
6710886,17.330561,27.554760,48.616857,0.800000,0.800000,15.370940,16.116323,21.909104,15.074496,15.167054,22.008544,3.626744,16.941856,135.999992,135.999992,135.999992,135.999992
10000000,18.862044,31.267717,44.472060,0.596047,0.596047,16.779456,7.999329,18.406002,16.752540,7.974942,17.216996,5.203925,19.225615,271.999992,271.999992,271.999992,271.999992
