element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,20.625000,42.963542,52.033375,0.507937,0.507937,8.906733,18.114710,12.721323,8.865171,18.236308,12.755471,3.080665,90.708333,0.001030,0.001030,0.001030,0.001030
96,25.029514,52.446181,72.231917,0.755906,0.755906,12.723494,24.848404,17.629281,12.678923,24.981548,17.489073,2.630231,51.795139,0.002068,0.002068,0.002068,0.002068
153,43.979303,97.992375,114.887916,0.600000,0.600000,27.306831,31.178931,28.970971,27.057767,31.318929,28.824671,2.725453,74.076253,0.004143,0.004143,0.004143,0.004143
409,78.884271,102.383863,134.790583,0.800391,0.800391,58.453688,40.808623,47.963942,57.901473,41.110606,48.424196,2.804619,102.690302,0.008293,0.008293,0.008293,0.008293
614,105.150651,180.058360,188.215417,0.600196,0.600196,80.545744,50.649908,65.310806,78.782558,50.380262,65.923881,2.797812,129.547231,0.016594,0.016594,0.016594,0.016594
819,144.569801,173.060236,138.369208,0.800587,0.800587,114.194935,83.348898,96.384598,113.641694,82.273112,97.721237,2.577905,164.308913,0.016594,0.016594,0.016594,0.016594
1228,173.226520,202.700869,209.773416,0.599902,0.599902,129.959544,68.113263,94.746877,129.321931,68.236971,94.263660,3.061890,175.454126,0.033195,0.033195,0.033195,0.033195
1638,222.701363,265.237078,223.478250,0.800195,0.800195,185.755815,101.106579,138.420873,186.331142,98.211690,138.815965,2.746126,229.751526,0.033195,0.033195,0.033195,0.033195
2457,210.105345,379.635260,321.166833,0.600000,0.600000,180.608544,93.396463,136.532067,179.956754,93.093523,136.165617,2.778139,217.021707,0.066399,0.066399,0.066399,0.066399
3276,286.553775,410.273403,228.308167,0.800000,0.800000,243.601569,140.629856,195.237710,243.546592,139.858194,193.575731,2.564995,289.351750,0.066399,0.066399,0.066399,0.066399
4915,349.092913,495.718854,332.628958,0.600049,0.600049,300.677586,88.353444,203.354529,301.999085,88.737398,201.277442,2.851100,358.257036,0.132805,0.132805,0.132805,0.132805
6553,514.191948,623.918994,392.658917,0.800024,0.800024,439.411625,138.428379,297.760425,440.894327,135.294837,302.222942,2.651447,537.347220,0.132805,0.132805,0.132805,0.132805
9830,796.357528,1048.764412,792.708292,0.600012,0.600012,676.767687,378.837839,546.021931,677.634531,376.446579,525.966929,2.930461,798.108104,0.265617,0.265617,0.265617,0.265617
13107,1172.550406,1349.673737,529.637917,0.800037,0.800037,1006.353173,807.648500,947.798831,1002.923387,797.518554,929.971417,2.598886,1191.774090,0.265617,0.265617,0.265617,0.265617
19660,1059.584452,1374.002831,855.177625,0.599994,0.599994,1014.386690,231.389042,722.981823,1031.328550,232.205654,727.671635,2.808463,1098.487487,0.531242,0.531242,0.531242,0.531242
26214,1980.789788,2236.299999,968.952041,0.800012,0.800012,0.000000,624.727338,1441.779946,0.000000,626.395473,1445.070956,2.610958,1366.370705,0.531242,0.531242,0.531242,0.531242
39321,3306.502708,4192.994833,1917.382375,0.000000,0.000000,0.000000,729.075394,0.000000,0.000000,722.968550,0.000000,2.862436,1091.765715,0.000000,0.000000,0.000000,0.000000
52428,5404.177316,6071.690906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.447437,0.000000,0.000000,0.000000,0.000000,0.000000
78643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
209715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
419430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
629145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
838860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1258291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1677721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2516582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3355443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5033164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6710886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
