element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,32.328125,49.255208,63.208416,0.507937,0.507937,7.982594,16.544035,11.317769,7.932496,16.601512,11.285027,2.726850,197.041667,0.001038,0.001038,0.001038,0.001038
96,38.486111,60.907986,84.282167,0.755906,0.755906,11.207252,22.120221,15.317575,11.236783,22.161606,15.455348,2.612035,70.607639,0.002563,0.002563,0.002563,0.002563
153,57.735294,86.647059,124.055541,0.600000,0.600000,23.676500,27.710877,25.226025,23.608867,27.753935,25.333629,2.944066,96.588235,0.004532,0.004532,0.004532,0.004532
409,89.207824,114.388346,142.033417,0.800391,0.800391,50.602960,36.370671,41.916235,50.633958,36.224679,42.067513,2.521223,131.995110,0.010635,0.010635,0.010635,0.010635
614,118.632465,169.845005,192.222583,0.600196,0.600196,69.821992,46.315388,59.258152,69.117831,45.756625,58.755662,2.728547,147.937025,0.018158,0.018158,0.018158,0.018158
819,154.965608,185.838217,144.351042,0.800587,0.800587,98.807558,72.657081,86.903244,98.339142,77.364085,85.920312,2.610377,176.434676,0.021286,0.021286,0.021286,0.021286
1228,168.855185,218.484392,221.295709,0.599902,0.599902,113.422400,59.663935,83.563131,112.931515,60.168115,83.367881,2.985520,187.748914,0.036316,0.036316,0.036316,0.036316
1638,225.588421,272.041616,227.657834,0.800195,0.800195,166.035383,89.539512,120.751894,164.448998,86.984296,120.636667,2.703831,238.841473,0.042572,0.042572,0.042572,0.042572
2457,229.056370,390.587573,329.468209,0.600000,0.600000,161.301012,81.672646,122.656325,160.425846,81.300723,125.397100,2.840450,231.894316,0.072647,0.072647,0.072647,0.072647
3276,293.661325,420.615893,241.645208,0.800000,0.800000,216.352489,123.780517,174.034873,216.905317,123.177100,172.326310,2.637450,293.307489,0.085144,0.085144,0.085144,0.085144
4915,369.122279,502.451373,367.437250,0.600049,0.600049,275.232873,78.857800,185.799517,280.336771,77.753200,183.504371,2.839002,366.762767,0.145309,0.145309,0.145309,0.145309
6553,531.059769,614.062440,445.418917,0.800024,0.800024,406.867175,128.058752,288.718208,409.859569,130.175094,284.854031,2.646898,538.612493,0.170303,0.170303,0.170303,0.170303
9830,872.395303,1092.318718,929.333166,0.600012,0.600012,725.991721,437.532660,592.554960,750.277544,448.078869,603.700212,2.840816,870.398135,0.290619,0.290619,0.290619,0.290619
13107,1313.896620,1418.736693,622.626833,0.800037,0.800037,1167.722510,915.906848,1087.752798,1140.011362,916.468833,1075.018335,2.537937,1347.098243,0.340622,0.340622,0.340622,0.340622
19660,1139.062691,1421.947406,973.917541,0.599994,0.599994,1116.234260,273.050494,765.173683,1097.302458,276.109796,786.548335,2.801191,1194.177416,0.581238,0.581238,0.581238,0.581238
26214,2067.289375,2302.818996,1138.983917,0.800012,0.800012,0.000000,607.612660,0.000000,0.000000,657.886389,1498.953669,2.563292,1388.286997,0.681244,0.681244,0.681244,0.681244
39321,3433.048566,4326.099603,2191.400250,0.000000,0.000000,0.000000,763.910627,0.000000,0.000000,774.908921,0.000000,2.932921,1145.160635,0.000000,0.000000,0.000000,0.000000
52428,5554.305432,6232.568554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.651831,0.000000,0.000000,0.000000,0.000000,0.000000
78643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
209715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
419430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
629145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
838860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1258291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1677721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2516582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3355443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5033164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6710886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
