element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,18.671875,39.494792,25.695292,0.507937,0.507937,2.236308,1.641671,1.956063,2.251433,1.676562,1.874963,3.179285,23.427083,0.001038,0.001038,0.001038,0.001038
96,17.218750,31.102431,35.568291,0.755906,0.755906,2.181448,1.613785,1.913992,2.315206,1.783885,1.886548,3.209642,22.135417,0.002563,0.002563,0.002563,0.002563
153,16.746187,43.347495,28.088959,0.600000,0.600000,2.258910,1.622298,1.854094,2.271042,1.602173,1.837608,3.132364,18.607843,0.004532,0.004532,0.004532,0.004532
409,19.288916,33.652812,24.380500,0.800391,0.800391,2.482467,2.269027,2.261640,2.478388,2.275129,2.404658,2.920637,20.137734,0.010635,0.010635,0.010635,0.010635
614,16.569218,32.731813,27.971417,0.600196,0.600196,2.509273,1.644998,1.891067,2.513394,1.689256,1.905642,3.579399,20.901194,0.018158,0.018158,0.018158,0.018158
819,18.221815,28.456044,24.899959,0.800587,0.800587,2.624990,2.243238,2.309675,2.696054,2.237469,2.196715,3.057828,20.061457,0.021286,0.021286,0.021286,0.021286
1228,19.385586,32.596227,30.632792,0.599902,0.599902,2.583304,1.797802,1.894460,2.559981,1.756967,1.923373,3.404634,19.611835,0.036316,0.036316,0.036316,0.036316
1638,19.926028,31.864978,28.399084,0.800195,0.800195,2.679140,2.525169,2.314794,2.668488,2.511975,2.346840,2.956915,22.944444,0.042572,0.042572,0.042572,0.042572
2457,17.486840,30.225478,31.326583,0.600000,0.600000,2.483427,1.900127,1.946454,2.464215,2.009394,1.947579,3.518980,20.412156,0.072647,0.072647,0.072647,0.072647
3276,19.463879,27.514957,27.717458,0.800000,0.800000,2.659065,2.978540,2.680535,2.663665,2.793765,2.139060,3.066326,18.556675,0.085144,0.085144,0.085144,0.085144
4915,17.905765,29.317870,33.731291,0.600049,0.600049,2.467192,2.284002,2.747871,2.536117,2.293508,5.291656,3.444157,22.165683,0.145309,0.145309,0.145309,0.145309
6553,18.546391,28.188947,27.906208,0.800024,0.800024,2.900994,6.775883,5.005802,2.951310,7.181833,8.256937,3.152610,20.974261,0.170303,0.170303,0.170303,0.170303
