element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns
32,56.416667,313.375000,115.883917,0.500000,0.500000,9.433802,5.326285,7.278458,9.431619,5.326854,7.275652,5.173502,108.937500
110,187.816667,350.443939,125.096875,0.429688,0.859375,9.212479,5.731540,7.527344,9.188300,5.608162,7.517265,7.364819,410.354545
240,68.055556,347.916667,134.509583,0.468750,0.468750,9.028554,5.411669,7.192608,9.023773,5.415356,7.190344,6.814125,84.086111
500,109.110667,353.708333,141.005000,0.488281,0.488281,8.814635,5.377800,7.243571,8.885508,5.376592,7.178181,6.257417,56.222667
800,51.215417,455.755208,118.153542,0.390625,0.781250,10.361454,5.784673,8.121781,9.932560,5.512567,7.912079,9.196842,305.885000
1024,52.829102,382.039551,152.854625,0.500000,0.500000,10.665567,6.033944,8.396877,10.638867,6.019554,8.644406,6.196720,67.505208
1500,57.509333,664.518444,120.567042,0.366211,0.732422,11.982271,6.723931,9.449813,11.629812,6.650031,9.061121,10.506583,332.499778
2048,66.467448,423.902751,162.071917,0.500000,0.500000,12.411506,7.142590,9.811471,12.534146,7.095094,9.686021,6.354843,93.512695
3000,54.678222,541.370333,126.073791,0.366211,0.732422,14.610852,10.104583,12.426310,13.978315,10.210837,11.437417,11.066065,356.328667
6000,64.049778,559.862250,137.176916,0.366211,0.732422,14.798294,10.413737,12.741354,14.690321,10.469212,12.744902,12.493930,342.988444
8192,63.606262,457.143188,183.382000,0.500000,0.500000,14.848179,10.598335,13.042810,14.824683,10.516152,12.758790,8.444028,106.916667
12000,64.134264,622.681125,177.712500,0.366211,0.732422,15.287358,10.560760,13.234752,15.144104,11.361148,14.309304,13.110578,351.841417
16384,73.709696,517.016958,370.466834,0.500000,0.500000,17.046888,12.866167,14.847506,17.527373,12.827725,22.092517,10.112841,78.400492
25000,65.554993,1075.891113,209.820834,0.381470,0.762939,17.028475,13.825267,18.130200,16.538556,11.845844,23.005333,13.407819,432.483893
32768,75.271612,1116.154566,406.155292,0.500000,0.500000,17.535469,13.858560,20.527700,19.191560,14.020171,25.704696,10.931711,81.818888
45000,81.785341,1444.953848,220.236250,0.343323,0.686646,19.145727,13.318238,26.035600,19.031335,13.880833,25.209879,15.351621,383.903089
60000,74.138544,1759.490275,301.257416,0.457764,0.457764,19.643675,14.234692,26.991471,20.252958,14.192879,26.061127,12.431364,90.212494
100000,136.035000,2009.475833,301.112125,0.381470,0.762939,21.760535,14.617192,28.228687,20.487969,14.603225,27.881506,14.901817,486.257773
150000,326.015371,1332.955278,3038.580500,0.572205,0.572205,27.786198,15.292154,31.465412,25.328685,15.271175,32.061585,10.088093,731.898424
200000,129.760833,1891.346043,446.461625,0.381470,0.762939,40.234765,17.050777,38.669423,29.247002,15.712146,36.553081,15.279840,520.472847
300000,334.148564,1235.727313,0.000000,0.572205,0.572205,52.473262,22.875135,47.549487,52.608469,22.750737,47.113131,10.252552,135.260001
400000,219.965799,2414.481633,0.000000,0.381470,0.762939,69.539800,36.852373,64.125888,60.360140,27.186304,50.263602,15.166883,653.563403
600000,502.890487,1874.648611,0.000000,0.572205,0.572205,76.400723,37.911117,66.064865,76.366996,38.391948,64.860267,10.389861,184.986019
800000,279.942605,1959.325365,0.000000,0.381470,0.762939,81.203500,42.608969,70.577319,75.932104,39.546602,67.763677,15.124327,881.115781
1200000,414.496250,1784.696650,0.000000,0.572205,0.572205,82.709375,44.045154,71.315839,83.616277,44.016031,70.456329,10.531087,341.633762
2200000,348.483788,2151.941865,0.000000,0.524521,0.524521,86.730733,44.814240,75.789227,86.638392,45.373792,73.832025,11.894104,542.241642
3100000,388.071223,2714.867419,0.000000,0.369549,0.739098,89.175452,47.676515,79.191617,86.979744,45.707937,74.330987,15.466684,957.363504
6000000,405.797906,3354.278910,0.000000,0.357628,0.715256,99.270321,50.834777,84.100698,90.551840,48.265400,79.111723,15.785866,1079.555975
10000000,1854.220200,2869.714323,0.000000,0.596046,0.596046,98.674271,50.738813,84.986683,100.484156,51.097694,82.090344,9.866900,284.374874
