element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns
32,27.338542,37.546875,34.905167,1.000000,1.000000,5.209988,3.580858,4.437446,5.194498,3.562946,4.442225,1.448554,26.916667
110,28.343939,38.384848,46.467125,0.973451,0.973451,6.104252,4.579083,5.250979,6.067927,4.548617,5.233258,1.793388,29.042424
240,26.763889,39.756250,46.954083,0.995851,0.995851,6.510179,4.589158,5.232517,6.455300,4.570577,5.238565,1.834029,26.909722
500,30.180667,41.541667,50.915250,0.994036,0.994036,6.760440,4.623833,5.022981,6.830285,4.627677,5.021017,1.870752,31.722667
800,29.366458,46.692292,54.185417,0.988875,0.988875,7.216765,4.455808,5.173963,7.556256,4.417821,5.163525,1.890383,28.871667
1024,28.700195,43.646810,43.920417,1.000000,1.000000,7.244169,3.630923,5.311435,7.441485,3.640538,5.335973,1.901235,28.985026
1500,30.111111,41.240667,57.376792,0.992720,0.992720,10.202256,6.124585,7.419762,10.637317,6.265635,7.407117,1.875342,30.990667
2048,29.771484,44.559001,49.655583,1.000000,1.000000,9.508617,5.918392,7.228137,9.612583,5.982133,7.240694,1.899760,30.693848
3000,32.384222,43.143556,74.368833,0.999667,0.999667,12.736256,8.195887,8.996654,12.727462,8.062419,8.810029,2.460527,33.912111
6000,34.108806,44.634250,118.681958,0.998835,0.998835,14.794235,9.439046,10.224727,14.845421,9.907681,10.036981,3.178681,36.120333
8192,33.404032,50.960978,102.302541,1.000000,1.000000,13.710421,8.412090,9.191027,13.706219,8.013735,9.065829,3.453298,32.224854
12000,35.971056,50.311917,189.324959,0.999417,0.999417,16.801102,13.090290,13.019165,16.797000,12.700252,11.787021,3.711254,35.340306
16384,34.227997,53.595642,163.904042,1.000000,1.000000,16.294413,11.233119,10.915015,15.825481,9.795929,10.671165,3.777621,33.644796
25000,37.955000,52.134720,228.049208,0.999480,0.999480,18.923994,17.734019,23.967965,18.587998,17.704896,23.560321,3.939681,37.714453
32768,34.390549,54.375336,236.816708,1.000000,1.000000,18.605463,11.924363,21.011406,18.528979,12.452125,15.405688,3.979046,34.009715
45000,37.688270,53.517130,325.677542,0.999844,0.999844,20.598925,20.576890,27.396931,20.664823,20.488715,27.200181,4.035341,36.861111
60000,38.250572,58.038772,280.427208,0.999783,0.999783,21.784473,21.878960,23.960219,21.325304,21.791594,23.645977,3.872187,38.632633
100000,41.233610,55.172360,404.737333,0.999970,0.999970,22.302852,23.210348,27.067373,22.230790,23.156742,28.872156,4.108192,39.542500
150000,41.228518,57.860000,649.715292,0.999993,0.999993,26.189856,23.843517,29.394775,24.141177,23.689023,29.395267,4.495350,42.243980
200000,44.709722,64.673335,636.050583,0.999985,0.999985,30.736369,24.834238,32.083196,30.881733,24.951438,31.842185,4.648635,42.842290
300000,48.201572,70.439307,389.951291,0.999977,0.999977,51.586827,30.938358,44.372796,50.846254,30.653619,47.216088,4.778551,53.016436
400000,52.431215,69.934723,406.946000,0.999978,0.999978,63.765229,39.201261,58.211906,64.095485,39.283044,52.543527,4.941467,52.664307
600000,62.646157,90.418472,349.500798,0.999982,0.999982,83.444798,51.440344,68.073779,79.398737,51.716898,68.026352,5.673995,61.554375
800000,69.664913,94.069757,354.414844,0.999986,0.999986,91.085756,59.911635,80.227971,91.389146,65.154056,81.374294,7.251502,73.321754
1200000,86.205990,133.377865,359.774600,0.999994,0.999994,99.804604,68.788687,89.571969,101.025169,69.741425,89.957771,12.116195,86.091921
2200000,104.048788,189.591979,381.254612,0.999994,0.999994,108.017429,78.237069,98.634848,107.660796,78.709065,98.994471,18.527553,106.751061
3100000,115.102265,185.690390,387.672258,0.999998,0.999998,111.859267,84.038137,102.155644,111.047608,82.183638,101.164267,29.202396,113.517867
6000000,131.993896,223.648726,401.110656,0.999998,0.999998,113.786927,86.219029,105.109654,113.066304,86.401444,104.929948,21.282962,135.715648
10000000,137.746052,253.539829,415.257908,0.999998,0.999998,116.845765,88.292083,107.475504,116.349623,88.439423,111.659629,33.808071,139.137592
