element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,construct_with_reserve_P50_latency,construct_with_reserve_P99_latency,construct_with_reserve_P100_latency,construct_no_reserve_P50_latency,construct_no_reserve_P99_latency,construct_no_reserve_P100_latency,insert_after_erase_P50_latency,insert_after_erase_P99_latency,insert_after_erase_P100_latency,erase_P50_latency,erase_P99_latency,erase_P100_latency,lookup_hit_default_load_factor_P50_latency,lookup_hit_default_load_factor_P99_latency,lookup_hit_default_load_factor_P100_latency,lookup_miss_default_load_factor_P50_latency,lookup_miss_default_load_factor_P99_latency,lookup_miss_default_load_factor_P100_latency,lookup_50%_hit_default_load_factor_P50_latency,lookup_50%_hit_default_load_factor_P99_latency,lookup_50%_hit_default_load_factor_P100_latency,lookup_hit_large_max_load_factor_P50_latency,lookup_hit_large_max_load_factor_P99_latency,lookup_hit_large_max_load_factor_P100_latency,lookup_miss_large_max_load_factor_P50_latency,lookup_miss_large_max_load_factor_P99_latency,lookup_miss_large_max_load_factor_P100_latency,lookup_50%_hit_large_max_load_factor_P50_latency,lookup_50%_hit_large_max_load_factor_P99_latency,lookup_50%_hit_large_max_load_factor_P100_latency,iterate_P50_latency,iterate_P99_latency,iterate_P100_latency
32,25.416667,50.072917,70.943421,0.500000,0.500000,8.461232,7.378999,7.588382,8.823661,6.834976,7.407840,0.442243,28107.302083,28.508751,89.912215,270.989778,34.774411,202.067522,209.586314,106.829496,463.972093,12579.251496,35.400977,69.862105,644.423090,17.230564,21.616526,177.004884,11.591470,18.170413,12418.850610,14.411017,20.363394,12258.449724,18.170413,20.989960,119.987381,11.278187,18.483696,12819.852824,14.411017,20.989960,12338.650167,0.000000,0.939849,4.699245
110,23.137879,58.165152,69.006693,0.429688,0.859375,9.666762,7.905836,8.749327,10.681085,8.304778,9.244786,0.286995,16781.903030,28.508751,60.463615,240.914612,39.160372,616.854188,699.560894,106.202930,463.972093,1832.392150,36.027543,71.741802,12980.253710,20.363394,30.388449,179.511148,14.097734,16.917281,12659.451939,17.230564,23.496223,108.082628,20.363394,27.255619,126.879607,14.411017,21.616526,12418.850610,18.170413,25.375921,12659.451939,0.000000,0.939849,398.809234
240,21.136806,53.143056,71.570174,0.468750,0.468750,11.213717,8.660930,9.670604,11.201172,8.617435,9.747671,0.249471,7665.688889,30.388449,50.438560,235.902084,36.027543,649.435618,1175.751024,107.456062,461.465830,12980.253710,41.040070,79.260594,13301.055482,25.375921,36.027543,544.172536,14.411017,21.616526,129.385871,20.363394,32.268147,509.084842,25.375921,34.147845,127.506173,14.411017,22.243092,144.423454,19.736828,30.388449,95.551309,0.000000,0.939849,2.819547
500,22.402333,46.484000,74.413436,0.488281,0.488281,11.363170,9.070709,10.304684,11.337776,9.066232,10.329259,0.233832,3698.835333,29.761883,51.691692,153.195377,35.400977,303.571208,2153.193922,109.335760,468.984621,3195.799679,50.751843,95.551309,724.623533,27.255619,36.654109,456.453302,15.037583,21.616526,336.152638,22.243092,34.147845,187.029939,27.882185,39.160372,258.458458,15.037583,21.616526,426.378136,21.616526,34.774411,197.054994,0.000000,0.939849,3.759396
800,27.210000,49.496250,96.841142,0.781250,0.781250,13.755361,10.174666,10.939037,14.051493,10.290112,11.088776,0.233405,2318.126250,32.268147,64.849577,123.746777,37.907241,222.117633,3095.549125,116.854552,479.009676,4499.056876,72.994934,142.543756,910.087057,32.894713,52.004975,453.947038,15.350866,26.629053,132.518701,24.122789,39.786938,133.145266,33.521279,53.571390,121.867079,15.350866,25.375921,428.884400,24.122789,38.533807,458.959566,0.000000,0.939849,87.405951
1024,23.770996,53.787272,75.071926,0.500000,0.500000,16.289722,9.381262,11.936393,16.439798,9.412595,12.342004,0.235392,1872.111328,31.641581,56.704219,124.999909,39.160372,188.283071,4940.159312,108.709194,468.984621,5200.810751,67.042558,114.348288,6443.917616,45.112749,72.368368,348.683957,15.664149,24.749355,136.278096,26.629053,51.065126,378.759123,45.112749,68.608973,428.884400,15.664149,24.749355,127.506173,26.629053,53.258107,433.896927,0.000000,3.132830,265.977250
1500,27.018222,46.696889,95.608190,0.732422,0.732422,21.238072,11.430004,17.126366,21.326659,11.510036,16.865383,0.229717,1325.161333,33.521279,67.355841,361.215276,39.160372,98.684139,5240.910972,115.601420,479.009676,7125.621380,81.140292,151.942245,6524.118058,59.210483,81.140292,975.249917,18.170413,37.907241,484.022204,39.473655,74.874632,468.984621,60.150332,81.766858,564.222647,17.230564,36.027543,433.896927,38.533807,75.501198,406.328025,0.313283,0.939849,12.844602
2048,23.259196,50.180176,76.423321,0.500000,0.500000,21.829804,13.333040,18.897572,21.835210,13.238105,19.327119,0.230677,1030.851562,31.015015,56.077653,336.152638,38.533807,87.405951,11055.443081,109.962326,473.997149,13060.454153,81.766858,156.954773,764.723754,65.789426,86.779385,213.345709,25.375921,44.486183,356.202748,46.052598,83.646556,514.097370,64.849577,86.779385,3516.601450,26.002487,43.546334,307.330603,46.052598,83.646556,476.503413,0.000000,0.313283,12499.051053
3000,27.902222,48.314222,98.980669,0.732422,0.732422,22.987102,16.869701,19.821870,22.966151,16.807669,20.275719,0.237230,728.932111,34.774411,64.849577,287.280493,39.160372,87.405951,11857.447510,114.974854,479.009676,12980.253710,89.912215,182.017411,13220.855039,67.669124,88.659083,421.365608,31.641581,51.378409,3376.250675,46.365881,83.019990,531.641217,67.042558,88.032517,496.553523,31.641581,51.065126,153.195377,46.992447,84.273122,426.378136,0.000000,0.313283,12338.650167
6000,30.104444,50.918833,107.419900,0.732422,0.732422,28.766889,18.731847,23.355908,28.773659,19.164150,22.666398,0.228036,421.516667,37.907241,69.862105,321.115054,41.040070,81.140292,28057.936972,116.854552,476.503413,23406.311285,99.310705,376.252859,814.849031,73.621500,96.177875,566.728911,36.654109,57.017502,158.207905,53.884673,91.791913,491.540996,74.248066,96.177875,491.540996,36.654109,56.390936,473.997149,54.197956,92.418479,448.934510,0.000000,0.626566,12338.650167
