element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_without_rehash_lookup_ns,avg_miss_without_rehash_lookup_ns,avg_50%_hit_without_rehash_lookup_ns,avg_hit_with_rehash_lookup_ns,avg_miss_with_rehash_lookup_ns,avg_50%_hit_with_rehash_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns
32,48.078125,81.776042,59.216380,0.507937,0.507937,11.098615,6.814305,9.014121,11.102781,6.864718,9.012317,2.221191,56.093750
110,57.077273,74.936364,61.216070,0.866142,0.866142,11.737344,7.326838,9.410949,11.750242,7.324153,9.410939,1.057811,55.506061
240,55.112500,84.547917,62.226744,0.469667,0.469667,15.309214,6.944759,9.971674,15.202319,7.033867,9.986932,2.316715,51.712500
500,55.569000,86.259333,63.026529,0.488759,0.488759,17.263835,9.127836,12.813157,17.022681,9.149488,12.805917,2.290577,52.274000
800,57.946667,80.346042,62.555062,0.782014,0.782014,18.156112,10.497965,14.895305,18.145843,10.632504,15.067697,1.448588,53.332500
1024,56.937826,87.065430,63.499525,0.500244,0.500244,18.545986,11.412909,15.395986,18.502022,11.450439,15.455129,2.313014,52.511393
1500,62.811333,82.644111,76.943244,0.732780,0.732780,18.726893,13.139708,17.336406,18.691273,13.051285,17.402239,1.620200,52.770889
2048,63.347656,98.228190,63.722051,0.500122,0.500122,19.282154,13.394166,18.735467,19.173369,13.317108,18.697822,2.439670,51.826172
3000,62.775389,82.030167,77.315946,0.732601,0.732601,19.940438,16.464356,22.631365,19.916199,16.205708,22.601555,1.693321,52.844778
6000,55.908694,75.753028,78.403706,0.732511,0.732511,21.179140,18.767980,25.582560,21.061106,19.143301,25.603732,2.060071,53.063722
8192,56.405680,86.830343,68.486149,0.500031,0.500031,21.611360,16.980791,25.526535,21.852495,16.968651,25.430541,4.573227,52.431396
12000,57.122208,75.992500,85.697067,0.732467,0.732467,24.397180,19.808835,27.653806,23.514440,19.788849,27.643371,2.511297,53.203444
16384,57.460907,89.777283,75.026624,0.500015,0.500015,26.332238,17.833032,28.250385,26.405561,17.823949,28.179460,4.961824,53.036479
25000,58.199860,77.838660,100.752100,0.762963,0.762963,28.103130,22.402767,31.767876,28.231293,22.487554,31.765920,2.560311,53.718387
32768,58.111567,95.497243,80.908341,0.500008,0.500008,30.901282,18.712239,30.468506,30.865164,18.728226,30.462968,5.214851,53.534271
45000,56.654859,84.351133,89.779707,0.686656,0.686656,31.471452,20.441312,32.296944,31.496197,20.345496,32.293219,3.456050,53.987133
60000,57.556842,103.902486,83.245411,0.457767,0.457767,33.686037,18.774651,32.122098,33.854639,18.751084,32.146976,5.594902,54.656094
100000,62.386560,85.062637,109.043844,0.762945,0.762945,34.832906,23.382045,35.832211,35.037817,23.205058,35.819418,2.765569,55.775917
150000,67.073733,97.799693,92.734417,0.572207,0.572207,39.210831,19.579409,35.867782,39.276171,19.739331,35.776761,4.615421,60.302698
200000,69.520247,89.278358,123.020406,0.762942,0.762942,41.282700,23.498771,39.739667,41.415803,23.765999,39.633735,2.733442,63.817740
300000,77.458794,109.930304,122.838309,0.572206,0.572206,51.303580,20.397782,45.030775,53.068620,20.783496,44.886694,4.571022,75.658140
400000,78.876693,100.785555,166.618739,0.762941,0.762941,58.611541,25.677269,52.321308,62.290060,26.736406,52.222753,2.771422,77.662633
600000,90.462730,147.680238,157.684086,0.572205,0.572205,84.792874,25.485573,60.751577,85.681348,25.955207,60.661429,4.530166,86.882722
800000,90.813473,135.788213,207.532277,0.762940,0.762940,92.390391,34.759763,68.652331,92.465604,33.490272,67.680827,2.794101,107.058511
1200000,112.587096,230.870350,177.431141,0.572205,0.572205,107.487533,31.039824,77.053832,108.282391,31.105704,77.064014,4.441743,118.891234
2200000,193.632397,344.108614,180.460815,0.524521,0.524521,121.462478,33.359078,86.164394,121.382433,33.313048,85.660869,4.709850,125.404517
3100000,203.223027,308.748869,229.151942,0.739098,0.739098,124.791026,42.023608,93.222670,124.844869,42.021158,91.425466,2.672032,126.075690
6000000,229.008817,362.220252,238.243044,0.715256,0.715256,134.283151,40.073426,96.545561,146.998522,39.966526,97.277215,2.538825,139.447192
10000000,256.778784,433.500450,226.921395,0.596047,0.596047,148.728123,41.796070,103.640691,173.010563,37.861491,103.724548,4.602403,154.921415
