element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns
32,5.427083,21.708333,8.190209,0.500000,0.500000,1.470040,1.551010,1.465915,1.472410,1.611479,1.533404,0.664721,6.083333
110,3.409091,25.062121,7.280042,0.429688,0.859375,1.466527,1.484060,1.457950,1.469404,1.770385,1.659158,0.593472,12.500000
240,3.500694,14.929861,7.384250,0.468750,0.468750,1.287594,1.306581,1.334461,1.257710,1.276208,1.323660,0.616753,2.951389
500,3.042000,11.945000,7.718917,0.488281,0.488281,1.117027,1.223102,1.767502,1.163894,1.226792,1.427648,0.663331,6.555333
800,4.157917,11.128542,9.367125,0.781250,0.781250,1.191283,1.427008,1.554704,1.197129,1.452973,1.579346,0.762590,3.073333
1024,3.513184,12.912435,7.898791,0.500000,0.500000,1.227760,1.219415,1.351629,1.209715,1.214221,1.325735,0.678997,2.672201
1500,3.852000,9.759333,8.954375,0.732422,0.732422,1.127763,1.323646,1.526221,1.122294,1.406985,1.534927,0.782257,2.907556
2048,3.573975,11.515218,7.904625,0.500000,0.500000,1.271771,1.166727,1.332762,1.328525,1.257350,1.298175,0.734847,2.475260
3000,4.076333,9.377278,9.632250,0.732422,0.732422,1.559229,1.500762,1.601092,1.560454,1.602075,1.639137,0.775680,2.791667
6000,4.145833,10.594917,10.680875,0.732422,0.732422,1.546912,1.655456,1.656329,1.539969,1.822431,1.749156,0.929435,5.266167
8192,3.909627,24.813334,9.624750,0.500000,0.500000,1.607771,1.686075,1.657183,1.621919,1.590906,1.651298,0.836634,2.919515
12000,5.043986,14.502889,11.659125,0.732422,0.732422,1.833954,2.032669,2.048500,1.898175,1.999250,1.935731,0.823185,8.171306
16384,4.272888,21.675100,9.666833,0.500000,0.500000,1.738802,1.702092,3.171992,1.728483,1.719483,2.944058,0.849287,5.735636
25000,5.413607,16.299160,12.796333,0.762939,0.762939,2.007954,2.209290,5.811692,1.941948,2.203775,5.355977,0.812815,6.737760
32768,5.931427,22.963628,10.271583,0.500000,0.500000,1.822358,2.691875,6.380227,1.811071,2.627308,5.672575,0.872531,6.871531
45000,6.592441,24.907407,11.679542,0.686646,0.686646,2.031508,3.391694,10.018996,2.155454,2.199144,9.806598,0.825389,7.831793
60000,6.159028,25.998492,21.917459,0.457764,0.457764,2.174942,3.412708,7.756808,2.229077,3.451094,8.453694,0.916681,8.143978
100000,9.208333,21.207640,13.145375,0.762939,0.762939,3.932962,4.638746,10.479787,4.320537,4.601825,10.580354,0.816169,9.329167
150000,8.701482,24.137411,11.837542,0.572205,0.572205,4.630192,5.956804,11.011502,3.960887,5.391490,11.156577,0.841687,8.931109
200000,9.310903,22.666598,13.590583,0.762939,0.762939,6.286150,7.491406,12.312012,5.673652,6.455621,11.736321,0.882950,9.107223
300000,14.337361,30.411573,14.396458,0.572205,0.572205,4.582717,7.013542,12.527273,5.140550,6.820733,10.511169,0.839741,10.812686
400000,9.778022,21.164444,14.618750,0.762939,0.762939,5.952319,7.062944,11.634600,5.933650,7.028602,11.605204,0.774227,9.034688
600000,9.204004,25.647130,21.253923,0.572205,0.572205,6.547487,8.187967,12.721719,6.505954,10.245679,12.531867,0.828995,9.157802
800000,11.086128,23.427309,24.727266,0.762939,0.762939,8.032383,9.046729,14.956038,8.193154,8.978275,15.292202,0.775229,11.541649
1200000,13.279288,28.832187,29.391077,0.572205,0.572205,10.377650,12.569427,18.365763,11.551740,13.786237,18.764160,0.914303,15.527384
2200000,16.885701,36.067027,34.157320,0.524521,0.524521,12.537625,13.192492,18.559398,12.709039,13.482971,18.272819,0.915180,17.074400
3100000,19.490571,32.439005,39.425134,0.739098,0.739098,14.399473,15.285938,21.284202,14.375317,15.704215,22.085058,0.816882,19.469843
6000000,20.398479,34.934500,37.895476,0.715256,0.715256,14.229627,15.026685,20.643437,16.988604,15.958890,21.191075,0.804618,20.249380
10000000,18.249892,36.456190,36.577238,0.596046,0.596046,13.190477,15.001738,19.411206,13.248227,14.384781,21.090598,0.813552,18.499917
