element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,32.395833,47.145833,40.164460,0.507937,0.507937,10.436001,20.827807,16.312961,10.432548,20.929858,16.323296,1.150778,26.208333,0.001045,0.001045,0.001045,0.001045
96,48.449653,61.309028,55.151731,0.755906,0.755906,16.515705,34.199318,23.740508,16.195214,34.426027,24.345851,1.267956,54.409722,0.002571,0.002571,0.002571,0.002571
153,75.579521,104.934641,86.140920,0.600000,0.600000,46.054476,48.227832,43.747080,45.326803,48.943518,43.505706,1.246234,76.871460,0.004539,0.004539,0.004539,0.004539
409,103.686227,128.548900,100.141693,0.800391,0.800391,82.471316,97.581989,84.182466,82.684355,98.218490,84.241953,1.215646,111.480848,0.010643,0.010643,0.010643,0.010643
614,134.338762,170.237514,163.567510,0.600196,0.600196,120.377975,73.474802,87.979673,114.721687,73.384243,88.043776,1.356876,141.752443,0.018166,0.018166,0.018166,0.018166
819,174.113960,205.971103,108.127047,0.800587,0.800587,163.144559,102.987566,131.953880,166.235584,103.929822,132.306114,1.210505,191.112739,0.021294,0.021294,0.021294,0.021294
1228,227.845548,257.758822,186.347305,0.599902,0.599902,212.134715,120.621893,156.625813,215.219318,113.913139,156.386595,1.351777,240.589305,0.036324,0.036324,0.036324,0.036324
1638,304.530322,341.362841,214.096253,0.800195,0.800195,314.066085,194.239958,239.098222,312.677834,195.057175,239.531327,1.229560,329.787953,0.042580,0.042580,0.042580,0.042580
2457,262.983923,428.921856,348.268708,0.600000,0.600000,266.026951,145.878569,196.100440,260.925839,148.056449,196.869488,1.296959,275.997829,0.072655,0.072655,0.072655,0.072655
3276,377.444139,487.836081,220.453466,0.800000,0.800000,391.385639,230.658107,311.232526,390.760380,231.880434,310.860896,1.199115,400.674501,0.085152,0.085152,0.085152,0.085152
4915,548.941438,680.261750,355.784567,0.600049,0.600049,566.854564,178.717155,369.650981,563.783213,172.843452,364.109246,1.358629,574.840285,0.145317,0.145317,0.145317,0.145317
6553,820.030571,901.681851,437.938456,0.800024,0.800024,846.409984,338.218049,568.144730,831.067784,307.223048,568.020299,1.200699,826.682436,0.170311,0.170311,0.170311,0.170311
9830,1334.068430,1580.070431,956.488770,0.600012,0.600012,1443.995301,872.399794,1127.570199,1454.213965,865.265281,1139.284767,1.418672,1373.053035,0.290627,0.290627,0.290627,0.290627
13107,2011.987221,2129.668485,611.056305,0.800037,0.800037,0.000000,1429.037587,0.000000,0.000000,1459.217190,0.000000,1.204190,671.014522,0.340630,0.340630,0.340630,0.340630
19660,1682.715014,1951.169201,1009.688283,0.000000,0.000000,0.000000,574.643553,0.000000,0.000000,583.567744,0.000000,1.379916,575.523432,0.000000,0.000000,0.000000,0.000000
26214,2639.307342,2864.577567,1195.736063,0.000000,0.000000,0.000000,989.138654,0.000000,0.000000,1000.829463,0.000000,1.213464,892.648191,0.000000,0.000000,0.000000,0.000000
39321,3887.205437,4461.030955,2206.997621,0.000000,0.000000,0.000000,1243.108745,0.000000,0.000000,1284.715866,0.000000,1.410810,1278.332935,0.000000,0.000000,0.000000,0.000000
52428,5989.247597,6459.725525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.226108,0.000000,0.000000,0.000000,0.000000,0.000000
78643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
209715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
419430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
629145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
838860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1258291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
