element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,8.447917,25.130208,10.744679,0.507937,0.507937,3.519111,3.191992,3.270933,3.592941,3.174851,3.270868,1.827121,12.250000,0.001038,0.001038,0.001038,0.001038
96,7.633681,17.201389,18.223147,0.755906,0.755906,3.594758,2.930700,3.357377,3.621006,2.956653,3.357370,1.184330,9.145833,0.002075,0.002075,0.002075,0.002075
153,7.727669,18.123094,13.642540,0.600000,0.600000,3.674362,3.119038,3.512192,3.631377,3.163160,3.520927,1.510972,8.729847,0.004150,0.004150,0.004150,0.004150
409,7.449470,15.012632,12.248356,0.800391,0.800391,3.647243,3.124208,3.439742,3.658423,3.134745,3.428352,1.245013,7.663407,0.008301,0.008301,0.008301,0.008301
614,7.383008,16.928067,14.022919,0.600196,0.600196,3.716912,3.249757,3.319703,3.656383,3.155463,3.325008,1.746275,7.599349,0.016602,0.016602,0.016602,0.016602
819,7.662190,14.685592,12.216320,0.800587,0.800587,3.719228,3.796981,3.700156,3.736093,3.777096,3.644106,1.348810,8.134717,0.016602,0.016602,0.016602,0.016602
1228,8.514115,17.043702,14.332553,0.599902,0.599902,3.808927,3.270017,3.529974,3.794212,3.277095,3.531807,1.762103,7.543702,0.033203,0.033203,0.033203,0.033203
1638,7.628510,14.906288,12.491116,0.800195,0.800195,3.948163,6.198379,5.406214,3.915723,5.828445,5.419063,1.443927,8.236060,0.033203,0.033203,0.033203,0.033203
2457,7.379799,17.513702,14.287643,0.600000,0.600000,3.829988,3.503538,4.394805,3.885244,3.520335,4.300380,1.981054,7.666802,0.066406,0.066406,0.066406,0.066406
3276,7.778236,15.158578,12.920619,0.800000,0.800000,4.013347,7.777159,7.987540,3.980226,7.297062,8.038222,1.501735,8.212963,0.066406,0.066406,0.066406,0.066406
4915,7.531536,17.604374,14.714175,0.600049,0.600049,4.018584,3.707448,6.432137,4.004846,3.619913,6.421192,2.558894,7.753137,0.132812,0.132812,0.132812,0.132812
6553,7.736991,15.370339,14.182990,0.800024,0.800024,4.145175,6.523085,8.727196,4.226855,7.200713,8.728447,1.689772,8.328704,0.132812,0.132812,0.132812,0.132812
9830,8.819210,19.547999,16.493775,0.600012,0.600012,4.390234,3.951975,7.690635,4.356532,3.978114,7.694734,2.947874,8.685656,0.265625,0.265625,0.265625,0.265625
