element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,5.937500,19.453125,8.803023,0.500000,0.500000,2.208142,2.015591,2.107920,2.208103,2.015578,2.107728,0.677220,6.760417,0.000000,0.000000,0.000000,0.000000
96,5.947917,15.609375,10.768812,0.750000,0.750000,2.301326,2.258817,2.280430,2.294077,2.268337,2.280230,0.655912,5.989583,0.000000,0.000000,0.000000,0.000000
153,5.434641,15.868192,9.732847,0.597656,0.597656,2.306027,2.248854,2.256553,2.302709,2.230827,2.256411,0.679985,5.991285,0.000000,0.000000,0.000000,0.000000
409,4.962918,15.866341,7.689386,0.399414,0.798828,2.350095,2.130060,2.219886,2.498742,2.449024,2.428891,0.734040,19.990220,0.000000,0.000000,0.000000,0.000000
614,5.562704,16.697068,9.884376,0.599609,0.599609,2.478383,2.221788,2.280191,2.468177,2.254756,2.322930,0.738700,6.703040,0.000000,0.000000,0.000000,0.000000
819,4.884615,15.020147,8.009293,0.399902,0.799805,2.747990,2.168449,2.268700,2.501945,2.455734,2.466011,0.768866,20.336996,0.000000,0.000000,0.000000,0.000000
1228,5.461048,17.519951,10.405790,0.599609,0.599609,2.865187,2.492217,2.445454,2.824357,2.479667,2.447802,0.787198,7.007872,0.000000,0.000000,0.000000,0.000000
1638,5.031950,16.039377,8.304732,0.399902,0.799805,3.264587,2.740513,2.493572,3.043322,2.835676,2.819028,0.801886,20.506919,0.000000,0.000000,0.000000,0.000000
2457,6.390924,20.958418,11.190817,0.599854,0.599854,3.632280,3.363993,3.218968,3.421465,3.298267,3.202478,0.775190,7.742640,0.000000,0.000000,0.000000,0.000000
3276,6.239316,17.529864,8.917790,0.399902,0.799805,3.690214,4.234866,3.558866,3.603313,3.514464,4.996880,0.852556,21.276353,0.000000,0.000000,0.000000,0.000000
4915,7.229061,21.745846,12.003957,0.599976,0.599976,4.041990,5.037392,7.176995,4.038978,5.096481,7.187865,0.778832,8.280163,0.000000,0.000000,0.000000,0.000000
6553,7.916654,18.515743,10.539147,0.399963,0.799927,4.257563,5.508858,7.415572,4.865230,5.514169,8.548512,0.852436,22.435729,0.000000,0.000000,0.000000,0.000000
9830,8.949932,23.124449,14.057092,0.599976,0.599976,5.475395,7.093637,10.590420,5.430133,7.061983,10.585425,0.785395,9.592099,0.000000,0.000000,0.000000,0.000000
13107,9.173635,20.161720,11.833225,0.399994,0.799988,5.123605,6.504247,10.035109,6.855601,8.197752,12.214039,0.852548,23.313217,0.000000,0.000000,0.000000,0.000000
19660,9.783477,23.776187,15.112260,0.599976,0.599976,6.485761,8.756602,12.046238,6.486095,8.750846,12.039838,0.783691,10.022957,0.000000,0.000000,0.000000,0.000000
26214,9.883008,20.861105,12.086164,0.399994,0.799988,5.633137,7.474779,10.773227,8.065448,9.031168,13.129741,0.862900,23.946479,0.000000,0.000000,0.000000,0.000000
39321,10.503124,23.695688,15.764197,0.599991,0.599991,7.007721,9.178286,12.404199,7.022106,9.129105,12.410189,0.784109,10.493333,0.000000,0.000000,0.000000,0.000000
52428,9.560454,21.433216,12.929989,0.399994,0.799988,5.884144,7.793335,11.002470,8.375858,9.207966,13.277562,0.867070,24.282419,0.000000,0.000000,0.000000,0.000000
78643,47.028998,68.535078,21.355774,0.599998,0.599998,46.951349,35.845824,43.230374,47.039309,35.958537,43.238794,0.769160,45.991654,0.000000,0.000000,0.000000,0.000000
104857,54.773943,74.340750,23.049957,0.399998,0.799995,54.812580,28.726503,44.004589,57.119511,47.641992,53.591630,0.847517,81.537662,0.000000,0.000000,0.000000,0.000000
157286,49.379737,76.572113,32.292776,0.599998,0.599998,48.539023,37.563602,45.092481,48.544502,37.641467,45.094824,0.766782,48.639182,0.000000,0.000000,0.000000,0.000000
209715,41.576048,81.140527,43.733472,0.400000,0.799999,39.306569,22.393492,35.799378,60.286447,52.584332,57.546852,0.868786,72.759022,0.000000,0.000000,0.000000,0.000000
314572,39.940798,78.480101,62.619772,0.599998,0.599998,38.683530,32.268188,40.794977,38.710614,33.167460,40.822606,0.788942,39.146342,0.000000,0.000000,0.000000,0.000000
419430,62.852767,78.884665,86.397604,0.400000,0.799999,55.188170,32.277226,55.434163,51.641503,46.481490,55.447620,0.868745,79.234348,0.000000,0.000000,0.000000,0.000000
629145,67.444155,102.430879,109.608125,0.599999,0.599999,62.841827,50.463338,71.210549,62.871133,51.054402,71.343653,0.789398,63.237519,0.000000,0.000000,0.000000,0.000000
838860,103.251566,116.263709,118.371185,0.400000,0.799999,83.562283,45.491535,81.717996,86.535440,76.425941,98.232276,0.869853,129.288379,0.000000,0.000000,0.000000,0.000000
1258291,107.888765,133.317614,138.784687,0.600000,0.600000,86.929344,62.981844,96.399246,86.818246,63.944331,96.355864,0.790059,106.179836,0.000000,0.000000,0.000000,0.000000
1677721,105.404450,154.200078,118.783473,0.400000,0.800000,55.181702,34.103085,56.702692,116.456847,99.972200,132.524960,0.874181,138.663710,0.000000,0.000000,0.000000,0.000000
2516582,100.414206,143.808380,134.376270,0.600000,0.600000,55.674262,43.000571,65.644800,55.952751,42.807545,65.592111,0.793986,99.191344,0.000000,0.000000,0.000000,0.000000
3355443,120.749378,150.967852,129.033658,0.400000,0.800000,59.352122,36.112257,60.793253,72.711159,58.641920,88.945921,0.877655,148.504474,0.000000,0.000000,0.000000,0.000000
5033164,48.615887,82.480098,122.479214,0.600000,0.600000,24.739512,23.616463,29.356988,24.752351,23.653972,29.358639,0.794093,48.935665,0.000000,0.000000,0.000000,0.000000
6710886,46.734292,80.662715,116.459845,0.400000,0.800000,22.948509,19.778896,26.654227,27.414670,27.197987,32.699293,0.880857,74.012261,0.000000,0.000000,0.000000,0.000000
10000000,50.847650,89.737061,126.625039,0.596046,0.596046,25.812293,24.414465,30.268669,25.805121,24.420930,30.293951,0.795494,51.541103,0.000000,0.000000,0.000000,0.000000
