element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,8.953125,25.692708,10.851289,0.507937,0.507937,3.368611,2.639617,3.014887,3.370184,2.640370,3.014863,1.216489,12.833333,0.001038,0.001038,0.001038,0.001038
96,8.618056,17.329861,18.284199,0.755906,0.755906,3.367419,2.833003,3.059237,3.353139,2.833108,3.059159,1.198700,9.288194,0.002075,0.002075,0.002075,0.002075
153,7.797386,17.752723,13.687488,0.600000,0.600000,3.464469,2.886009,3.093284,3.426660,2.928653,3.093394,1.352823,9.610022,0.004150,0.004150,0.004150,0.004150
409,8.066015,15.562347,11.835107,0.800391,0.800391,3.514369,3.508269,3.402778,3.523120,3.536902,3.393695,1.205330,8.390383,0.008301,0.008301,0.008301,0.008301
614,7.169110,17.144137,13.772306,0.600196,0.600196,3.448850,3.134332,3.111103,3.504314,3.087455,3.114209,1.512196,7.730185,0.016602,0.016602,0.016602,0.016602
819,7.478836,14.962759,12.379604,0.800587,0.800587,3.567711,3.620341,3.482155,3.549230,3.530219,3.467685,1.259456,8.161579,0.016602,0.016602,0.016602,0.016602
1228,7.229777,16.654995,14.040734,0.599902,0.599902,3.618617,3.407307,3.365341,3.648862,3.334364,3.379106,1.638491,7.866450,0.033203,0.033203,0.033203,0.033203
1638,7.784799,15.427757,12.383958,0.800195,0.800195,3.884857,4.758964,3.927950,3.805572,4.541136,3.946949,1.316065,8.633496,0.033203,0.033203,0.033203,0.033203
2457,7.174942,16.788970,14.240169,0.600000,0.600000,3.652858,3.349292,3.879289,3.711532,3.366250,3.919201,1.634232,7.471578,0.066406,0.066406,0.066406,0.066406
3276,7.483364,14.358822,13.141052,0.800000,0.800000,3.844794,4.505846,4.887041,3.733851,4.349920,4.930273,1.347658,7.753154,0.066406,0.066406,0.066406,0.066406
