element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns,final_default_load_factor_size_mb,peak_default_load_factor_size_mb,final_large_load_factor_size_mb,peak_large_load_factor_size_mb
32,51.916667,307.463542,53.513105,0.500000,0.500000,3.880477,2.927230,3.395562,3.880418,2.927155,3.395484,2.464990,106.968750,0.003212,0.003220,0.003212,0.003220
96,42.810764,336.574653,48.664532,0.375000,0.750000,3.905389,2.953172,3.396502,3.880510,3.041018,3.393485,2.854580,222.135417,0.009491,0.009521,0.005447,0.010910
153,71.979303,300.492375,193.752983,0.597656,0.597656,3.954798,3.058310,3.428052,3.941193,3.046318,3.427642,2.217446,66.740741,0.010086,0.010101,0.010010,0.010025
409,42.338223,296.488590,49.923054,0.399414,0.798828,3.897153,3.004233,3.408544,3.890585,3.046561,3.406114,2.830067,197.100244,0.037323,0.037346,0.020836,0.043381
614,44.808089,245.181868,191.266803,0.599609,0.599609,3.908748,3.004289,3.412605,3.897236,3.000580,3.411612,2.597501,62.897394,0.039169,0.039261,0.039108,0.039139
819,40.788156,289.393162,50.448166,0.399902,0.799805,3.989661,3.049416,3.529297,3.909328,2.978660,3.434832,3.507898,185.888075,0.074005,0.074028,0.041672,0.086487
1228,52.494843,244.154045,187.167438,0.599609,0.599609,4.011003,3.030398,3.549782,4.015620,3.019440,3.572842,3.571466,105.907166,0.078072,0.078117,0.078072,0.078102
1638,40.232804,299.929792,52.652520,0.399902,0.799805,4.046895,3.073521,3.671093,4.018785,3.070244,3.602370,7.000371,194.230769,0.147682,0.147697,0.083069,0.172676
2457,61.080857,237.678131,188.242949,0.599854,0.599854,4.052450,3.140687,3.763651,4.103016,3.141166,3.774182,5.489458,79.580654,0.156204,0.156242,0.156097,0.156143
3276,42.527880,287.502747,59.145690,0.399902,0.799805,4.288799,3.167106,4.272141,4.085712,3.137630,4.186911,9.045403,193.923280,0.295074,0.295120,0.165344,0.344971
4915,86.069278,255.342082,187.951058,0.599976,0.599976,4.323575,3.166931,5.373267,4.275530,3.217527,5.445852,6.641667,109.601628,0.311966,0.312027,0.311951,0.311996
6553,60.118114,296.566204,65.883468,0.399963,0.799927,4.786934,3.331053,6.937191,4.259183,3.151169,6.396332,9.931809,197.379165,0.589844,0.589882,0.329826,0.689774
9830,75.907647,246.209223,181.779489,0.599976,0.599976,4.865179,3.350094,7.799807,4.760113,3.324333,7.799128,7.176963,100.788979,0.622551,0.622597,0.622459,0.622475
13107,72.122911,331.049287,96.440352,0.399994,0.799988,5.096603,3.420816,8.790759,4.800994,3.342135,8.350654,10.091794,215.713690,1.049225,1.049232,0.658638,1.343010
