element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns
32,6.291667,26.687500,16.308333,0.507937,0.507937,2.217608,1.631987,1.886110,2.233706,1.633942,1.884238,4.033104,6.510417
110,6.122727,22.284848,15.854750,0.866142,0.866142,2.384935,2.241300,2.261625,2.382152,2.239523,2.264837,2.748338,5.933333
240,5.034028,27.052778,16.355334,0.469667,0.469667,2.251448,1.915533,1.869069,2.251258,1.913212,1.867798,4.608553,4.920833
500,4.889000,21.263667,16.577209,0.488759,0.488759,2.255467,1.990021,1.892123,2.254446,1.989610,1.893271,4.333588,4.638000
800,6.154792,19.305417,15.429000,0.782014,0.782014,2.577617,2.136217,2.159306,2.543075,2.134106,2.160067,3.292469,5.416667
1024,4.557292,19.646647,16.683834,0.500244,0.500244,2.325910,2.205658,1.889492,2.326883,2.207502,1.889496,4.197214,4.625000
1500,5.069444,16.578889,24.227208,0.732780,0.732780,2.581858,2.210444,2.019165,2.580052,1.860827,2.016379,3.353993,5.055778
2048,4.434977,20.104329,16.584291,0.500122,0.500122,2.272550,2.177317,2.395721,2.261927,2.162729,1.884598,4.462924,4.509928
3000,5.345000,16.268500,24.069959,0.732601,0.732601,2.740808,3.803242,2.200108,2.719875,3.350227,2.090479,3.312180,5.527778
6000,5.290556,15.891194,24.185125,0.732511,0.732511,2.801710,6.055377,9.437988,2.799083,6.029079,9.283473,3.484501,5.534722
8192,4.691223,29.834310,16.419084,0.500031,0.500031,2.347267,2.411067,7.981748,2.351890,2.407731,8.162321,4.982857,4.689575
12000,5.563639,20.212972,24.044500,0.732467,0.732467,2.904113,6.900615,10.994583,2.902750,6.885894,10.927940,3.491720,5.559028
16384,4.895945,25.953074,16.129292,0.500015,0.500015,2.423050,2.541240,8.220913,2.425115,2.540379,8.347927,5.625353,4.900614
25000,6.141113,20.362780,26.515833,0.762963,0.762963,3.104229,8.439200,12.443775,3.110569,9.130492,12.403431,3.582625,6.253333
32768,5.432343,26.783203,16.119625,0.500008,0.500008,2.516333,2.588694,8.825973,2.514192,2.583740,8.798558,5.982465,5.192240
45000,5.749693,18.465741,21.637042,0.686656,0.686656,2.938298,5.680865,10.905633,2.933546,5.712546,10.857904,4.182686,5.767593
60000,6.378700,26.748147,15.018792,0.457767,0.457767,2.608879,2.515498,9.251827,2.607873,2.518958,9.256077,6.503088,6.311572
100000,7.219027,19.692917,27.252750,0.762945,0.762945,3.538810,9.426777,13.178990,3.538173,9.435335,13.146812,3.868883,7.411943
150000,6.681111,22.986111,17.496750,0.572207,0.572207,2.904435,3.769588,10.209146,2.906600,3.770892,10.203756,5.612832,6.684720
200000,7.612085,20.564027,27.320916,0.762942,0.762942,3.811517,10.022740,13.573829,3.817794,10.016240,13.494235,3.832619,7.543193
300000,6.378473,22.812546,18.051500,0.572206,0.572206,4.431262,3.940008,10.403265,4.481858,3.941163,10.388198,5.653536,5.956480
400000,7.500208,18.640867,28.937084,0.762941,0.762941,5.198079,10.369581,13.993317,5.141660,10.374617,14.003775,4.086429,7.145138
600000,7.964283,22.551041,20.695208,0.572205,0.572205,6.165206,4.185450,10.926173,6.168004,4.175015,10.901763,5.700196,7.149559
800000,8.408802,20.878473,31.210156,0.762940,0.762940,6.625806,10.473942,14.831548,6.618469,10.471231,14.824950,4.228350,8.770833
1200000,11.878507,24.139878,27.983195,0.572205,0.572205,8.401087,4.335985,12.771748,10.427256,4.371673,12.823531,5.756091,11.673426
2200000,14.680521,27.567102,35.092708,0.524521,0.524521,12.075808,4.496771,14.004719,12.053012,4.482729,13.971462,6.107235,14.589375
3100000,15.081149,24.459368,42.481095,0.739098,0.739098,12.394523,9.842310,17.627477,12.835865,9.951788,17.618992,4.178489,15.022939
6000000,17.476559,27.958681,46.321594,0.715256,0.715256,14.707808,9.985806,18.102381,14.717131,10.022596,18.103929,4.437970,17.422681
10000000,20.508904,32.130779,45.141869,0.596047,0.596047,16.605265,7.899908,17.026117,16.706246,7.934542,17.017885,5.516956,20.694453
