element_num,avg_construct_time_with_reserve_ns,avg_construct_time_without_reserve_ns,avg_erase_insert_ns,no_rehash_load_factor,with_rehash_load_factor,avg_hit_default_load_factor_lookup_ns,avg_miss_default_load_factor_lookup_ns,avg_50%_hit_default_load_factor_lookup_ns,avg_hit_large_max_load_factor_lookup_ns,avg_miss_large_max_load_factor_lookup_ns,avg_50%_hit_large_max_load_factor_lookup_ns,avg_iterate_ns,avg_with_final_rehash_construct_ns
32,27.125000,38.848958,35.344792,1.000000,1.000000,8.466077,6.119240,7.412138,8.490233,6.115800,7.386744,1.590656,22.572917
110,28.915152,47.789394,44.232458,0.973451,0.973451,9.032265,6.501544,7.742821,9.023210,6.501125,7.742765,1.871898,29.672727
240,29.859722,43.084028,44.838084,0.995851,0.995851,9.416569,6.783487,7.917979,9.413546,6.558327,7.910115,1.945447,29.805556
500,36.777333,48.458667,47.424042,0.994036,0.994036,10.059504,6.752869,7.993473,9.587292,7.079296,8.035021,1.980575,38.806000
800,32.378542,43.472083,46.560958,0.988875,0.988875,10.625081,10.141742,9.158821,12.041623,7.613223,8.592204,1.989146,34.705000
1024,29.758301,43.273600,37.453125,1.000000,1.000000,9.804508,6.486706,7.421842,9.558725,7.111500,9.196333,2.021631,32.524740
1500,33.430667,41.527667,47.691458,0.992720,0.992720,19.436204,12.556421,15.918435,19.775217,12.693321,16.794744,2.006077,41.231333
2048,32.396077,46.257894,42.374000,1.000000,1.000000,20.155656,10.025742,10.749533,21.651790,12.801021,19.034637,2.008017,32.206217
3000,34.368056,43.002278,67.627542,0.999667,0.999667,29.277808,20.380392,28.901788,27.856773,16.938829,28.876331,2.563182,36.203778
6000,36.710639,46.370333,78.557958,0.998835,0.998835,34.589396,24.934502,31.294602,34.380308,24.960342,33.667894,3.214147,36.659722
8192,33.983032,49.778402,58.918709,1.000000,1.000000,32.508350,21.718487,30.608469,32.379490,21.781529,30.488715,3.431463,34.395060
12000,37.183431,48.711250,84.685208,0.999417,0.999417,35.601092,25.186581,35.791410,35.965294,26.764531,35.954710,3.653088,38.172472
16384,34.760793,54.124624,79.916958,1.000000,1.000000,33.115027,23.201031,31.319825,33.069883,23.137035,31.792762,3.572510,35.925151
25000,38.806660,51.026940,117.849667,0.999480,0.999480,38.163923,28.393210,36.578860,38.087344,28.275390,36.505683,3.826188,38.686107
32768,34.808685,55.507451,116.370583,1.000000,1.000000,35.018998,23.358698,32.193583,34.787271,23.440229,32.238346,3.879859,35.459737
45000,38.265589,52.383026,206.761125,0.999844,0.999844,38.651617,28.159271,37.499587,38.825179,28.252140,37.587208,3.893030,38.972533
60000,38.795717,57.504975,249.506875,0.999783,0.999783,39.706544,29.110873,38.809115,39.956654,29.393635,38.600219,3.953131,40.218978
100000,40.768470,54.615280,323.715584,0.999970,0.999970,41.246973,29.505992,39.488171,41.522679,29.761490,40.178250,4.204835,40.867080
150000,41.940833,60.583147,537.015458,0.999993,0.999993,47.215800,32.697060,43.320756,47.146096,33.084423,43.546242,4.321752,44.058613
200000,46.206947,61.924167,672.027250,0.999985,0.999985,55.648708,37.380471,48.981815,56.863827,37.114746,48.323035,4.679871,47.850068
300000,54.478982,76.562684,293.020375,0.999977,0.999977,65.932467,44.008881,56.316085,66.181156,43.795677,56.006167,6.448690,55.516852
400000,59.135522,79.393645,267.454500,0.999978,0.999978,72.927265,47.435154,61.279365,73.062031,48.048065,61.343531,7.361400,59.835729
600000,70.018496,103.570509,239.358681,0.999982,0.999982,85.556144,54.104908,69.349952,85.066629,55.695502,68.570458,8.788501,68.409861
800000,78.452170,109.583785,256.674870,0.999986,0.999986,95.339783,62.029794,75.205640,95.072671,61.244846,74.385392,10.033475,76.932586
1200000,85.951545,142.946180,281.851667,0.999994,0.999994,111.186750,70.765965,88.180560,110.951248,70.794256,85.568373,12.391185,87.840312
2200000,111.438182,201.195947,313.513059,0.999994,0.999994,135.491206,83.453569,100.934952,135.436102,82.844486,100.545006,25.925557,112.423460
3100000,126.509913,199.089341,349.336156,0.999998,0.999998,148.802794,89.892119,106.881052,147.239254,90.061979,108.635133,30.037702,129.970851
6000000,145.328462,242.517740,356.222594,0.999998,0.999998,162.117071,95.716185,115.258040,161.973944,96.472760,115.982998,22.823066,147.790109
10000000,156.453327,277.443375,362.833588,0.999998,0.999998,172.184144,100.415242,120.086708,170.433906,99.624017,119.892348,24.509081,157.064661
